"issue_key","created","resolutiondate","days_to_solve"
"LUCENE-1150","2008-01-25","2008-04-15","81"
"LUCENE-2300","2010-03-07","2010-06-01","86"
"LUCENE-5975","2014-09-23","2014-09-24","1"
"LUCENE-4816","2013-03-07","2013-03-13","6"
"LUCENE-5361","2013-12-06","2014-01-08","33"
"LUCENE-2936","2011-02-23","2011-02-25","2"
"LUCENE-2618","2010-08-24","2010-11-15","83"
"LUCENE-2383","2010-04-07","2010-04-07","0"
"LUCENE-4885","2013-03-26","2013-04-10","15"
"LUCENE-5281","2013-10-13","2013-10-13","0"
"LUCENE-1525","2009-01-21","2009-01-21","0"
"LUCENE-5772","2014-06-17","2014-06-18","1"
"LUCENE-1464","2008-11-21","2008-11-29","8"
"LUCENE-5900","2014-08-22","2015-01-12","143"
"LUCENE-4882","2013-03-26","2013-03-26","0"
"LUCENE-246","2004-07-22","2006-05-27","674"
"LUCENE-4877","2013-03-25","2013-04-06","12"
"LUCENE-387","2005-05-12","2009-09-08","1580"
"LUCENE-3294","2011-07-08","2011-07-08","0"
"LUCENE-1715","2009-06-23","2009-06-25","2"
"LUCENE-488","2006-01-21","2007-12-31","709"
"LUCENE-5191","2013-08-28","2013-08-29","1"
"LUCENE-2812","2010-12-13","2010-12-13","0"
"LUCENE-3012","2011-04-04","2011-05-18","44"
"LUCENE-443","2005-10-02","2006-10-17","380"
"LUCENE-16","2002-03-06","2006-05-27","1543"
"LUCENE-2992","2011-03-25","2011-03-25","0"
"LUCENE-5731","2014-06-03","2014-06-04","1"
"LUCENE-907","2007-06-05","2007-06-05","0"
"LUCENE-4676","2013-01-10","2013-01-14","4"
"LUCENE-5547","2014-03-21","2014-03-24","3"
"LUCENE-6520","2015-06-03","2015-06-04","1"
"LUCENE-6424","2015-04-14","2015-04-15","1"
"LUCENE-2875","2011-01-19","2011-01-19","0"
"LUCENE-228","2004-05-31","2006-05-27","726"
"LUCENE-34","2002-05-12","2006-05-27","1476"
"LUCENE-1905","2009-09-09","2009-09-09","0"
"LUCENE-2696","2010-10-11","2010-10-12","1"
"LUCENE-5904","2014-08-24","2014-09-19","26"
"LUCENE-5818","2014-07-11","2014-07-11","0"
"LUCENE-1573","2009-03-26","2009-03-28","2"
"LUCENE-6207","2015-01-28","2015-01-29","1"
"LUCENE-1893","2009-09-07","2009-09-07","0"
"LUCENE-1134","2008-01-15","2008-02-03","19"
"LUCENE-4158","2012-06-19","2012-06-25","6"
"LUCENE-2353","2010-03-27","2010-03-31","4"
"LUCENE-6564","2015-06-14","2015-06-15","1"
"LUCENE-4243","2012-07-20","2012-07-20","0"
"LUCENE-1681","2009-06-10","2009-06-16","6"
"LUCENE-4997","2013-05-12","2013-05-12","0"
"LUCENE-1468","2008-11-24","2008-12-05","11"
"LUCENE-1481","2008-12-06","2008-12-08","2"
"LUCENE-413","2005-07-22","2006-04-04","256"
"LUCENE-384","2005-04-30","2006-05-27","392"
"LUCENE-2283","2010-02-23","2010-05-30","96"
"LUCENE-799","2007-02-13","2007-02-13","0"
"LUCENE-1803","2009-08-12","2009-08-12","0"
"LUCENE-277","2004-09-15","2006-05-27","619"
"LUCENE-2166","2009-12-16","2009-12-16","0"
"LUCENE-1318","2008-06-27","2008-06-28","1"
"LUCENE-5568","2014-04-03","2014-04-03","0"
"LUCENE-3697","2012-01-15","2012-01-18","3"
"LUCENE-6147","2014-12-31","2014-12-31","0"
"LUCENE-2898","2011-01-29","2011-01-29","0"
"LUCENE-669","2006-09-07","2006-11-30","84"
"LUCENE-793","2007-02-02","2007-02-21","19"
"LUCENE-821","2007-03-03","2007-03-04","1"
"LUCENE-5461","2014-02-20","2014-02-21","1"
"LUCENE-4188","2012-07-04","2012-07-11","7"
"LUCENE-1521","2009-01-16","2009-02-19","34"
"LUCENE-752","2006-12-17","2006-12-17","0"
"LUCENE-5532","2014-03-17","2014-03-17","0"
"LUCENE-348","2005-02-19","2006-05-27","462"
"LUCENE-4116","2012-06-06","2012-06-10","4"
"LUCENE-957","2007-07-12","2007-07-19","7"
"LUCENE-3742","2012-01-31","2012-01-31","0"
"LUCENE-1633","2009-05-12","2009-05-12","0"
"LUCENE-6452","2015-04-24","2015-04-28","4"
"LUCENE-4971","2013-05-01","2013-06-20","50"
"LUCENE-5623","2014-04-21","2014-04-21","0"
"LUCENE-1180","2008-02-15","2008-11-13","272"
"LUCENE-3361","2011-08-04","2011-08-08","4"
"LUCENE-3520","2011-10-15","2011-10-16","1"
"LUCENE-4318","2012-08-20","2013-08-20","365"
"LUCENE-5761","2014-06-15","2014-06-16","1"
"LUCENE-4789","2013-02-20","2013-02-20","0"
"LUCENE-4297","2012-08-08","2012-08-08","0"
"LUCENE-4070","2012-05-19","2012-05-19","0"
"LUCENE-4629","2012-12-13","2012-12-14","1"
"LUCENE-6490","2015-05-19","2015-05-20","1"
"LUCENE-6308","2015-02-27","2015-03-31","32"
"LUCENE-3541","2011-10-28","2011-10-28","0"
"LUCENE-1404","2008-09-23","2008-09-24","1"
"LUCENE-3695","2012-01-13","2012-03-06","53"
"LUCENE-3583","2011-11-19","2011-11-22","3"
"LUCENE-1764","2009-07-28","2009-08-02","5"
"LUCENE-5003","2013-05-16","2013-05-16","0"
"LUCENE-2710","2010-10-15","2010-10-16","1"
"LUCENE-356","2005-03-05","2006-05-27","448"
"LUCENE-5372","2013-12-18","2014-01-05","18"
"LUCENE-715","2006-11-17","2006-11-17","0"
"LUCENE-2478","2010-05-26","2010-05-26","0"
"LUCENE-5891","2014-08-18","2014-08-19","1"
"LUCENE-4466","2012-10-08","2012-11-09","32"
"LUCENE-3182","2011-06-08","2011-06-08","0"
"LUCENE-5700","2014-05-23","2014-05-30","7"
"LUCENE-5902","2014-08-23","2014-09-25","33"
"LUCENE-5869","2014-08-05","2014-08-05","0"
"LUCENE-1277","2008-04-30","2008-05-01","1"
"LUCENE-1776","2009-08-02","2009-08-03","1"
"LUCENE-6068","2014-11-22","2014-11-23","1"
"LUCENE-1323","2008-07-01","2008-07-01","0"
"LUCENE-1655","2009-05-23","2009-05-23","0"
"LUCENE-4918","2013-04-09","2013-04-09","0"
"LUCENE-5873","2014-08-06","2015-01-02","149"
"LUCENE-1416","2008-10-09","2008-10-20","11"
"LUCENE-2622","2010-08-25","2010-09-19","25"
"LUCENE-3042","2011-04-22","2011-04-22","0"
"LUCENE-5263","2013-10-07","2013-10-08","1"
"LUCENE-1939","2009-10-02","2009-10-05","3"
"LUCENE-5622","2014-04-20","2014-05-22","32"
"LUCENE-3453","2011-09-24","2012-01-15","113"
"LUCENE-183","2004-02-24","2006-05-27","823"
"LUCENE-1913","2009-09-17","2009-09-17","0"
"LUCENE-1456","2008-11-17","2008-11-18","1"
"LUCENE-1527","2009-01-23","2009-01-23","0"
"LUCENE-1583","2009-04-02","2009-07-14","103"
"LUCENE-117","2003-05-28","2006-05-27","1095"
"LUCENE-1727","2009-07-01","2009-07-09","8"
"LUCENE-2284","2010-02-24","2010-10-29","247"
"LUCENE-2182","2009-12-28","2009-12-29","1"
"LUCENE-6043","2014-11-01","2014-11-01","0"
"LUCENE-2266","2010-02-14","2010-02-14","0"
"LUCENE-1335","2008-07-11","2008-08-30","50"
"LUCENE-3620","2011-12-06","2011-12-09","3"
"LUCENE-4425","2012-09-25","2012-09-26","1"
"LUCENE-2737","2010-11-03","2010-11-04","1"
"LUCENE-2467","2010-05-17","2010-05-26","9"
"LUCENE-4442","2012-09-27","2013-01-11","106"
"LUCENE-5958","2014-09-17","2014-09-23","6"
"LUCENE-4455","2012-10-01","2012-10-01","0"
"LUCENE-6152","2014-12-31","2014-12-31","0"
"LUCENE-3647","2011-12-14","2011-12-14","0"
"LUCENE-4128","2012-06-10","2012-06-11","1"
"LUCENE-2822","2010-12-18","2011-11-12","329"
"LUCENE-213","2004-04-08","2006-05-27","779"
"LUCENE-1253","2008-03-30","2011-01-30","1036"
"LUCENE-5080","2013-06-27","2013-06-29","2"
"LUCENE-2333","2010-03-19","2010-03-26","7"
"LUCENE-6401","2015-04-07","2015-04-08","1"
"LUCENE-4182","2012-06-29","2012-10-18","111"
"LUCENE-1402","2008-09-23","2008-09-25","2"
"LUCENE-3485","2011-10-04","2011-10-05","1"
"LUCENE-10","2002-01-29","2006-05-27","1579"
"LUCENE-3412","2011-09-02","2011-09-08","6"
"LUCENE-1571","2009-03-25","2009-06-14","81"
"LUCENE-5213","2013-09-14","2013-09-14","0"
"LUCENE-1246","2008-03-27","2008-12-03","251"
"LUCENE-5085","2013-07-01","2013-07-03","2"
"LUCENE-6027","2014-10-27","2014-10-28","1"
"LUCENE-2565","2010-07-26","2010-07-26","0"
"LUCENE-2756","2010-11-12","2011-01-11","60"
"LUCENE-3996","2012-04-18","2012-04-18","0"
"LUCENE-4321","2012-08-21","2012-08-22","1"
"LUCENE-871","2007-04-29","2007-08-17","110"
"LUCENE-1885","2009-09-02","2009-09-03","1"
"LUCENE-225","2004-05-17","2006-05-27","740"
"LUCENE-6338","2015-03-04","2015-03-05","1"
"LUCENE-3403","2011-08-26","2011-08-27","1"
"LUCENE-2404","2010-04-19","2010-04-19","0"
"LUCENE-224","2004-05-09","2006-05-27","748"
"LUCENE-1176","2008-02-12","2008-02-13","1"
"LUCENE-1316","2008-06-25","2009-01-25","214"
"LUCENE-2759","2010-11-13","2010-11-14","1"
"LUCENE-5671","2014-05-14","2014-05-14","0"
"LUCENE-87","2003-03-27","2006-05-27","1157"
"LUCENE-991","2007-08-31","2007-09-08","8"
"LUCENE-3295","2011-07-08","2011-07-10","2"
"LUCENE-4865","2013-03-20","2013-03-20","0"
"LUCENE-465","2005-11-15","2005-11-16","1"
"LUCENE-2168","2009-12-17","2009-12-17","0"
"LUCENE-3479","2011-09-30","2011-10-10","10"
"LUCENE-6393","2015-04-03","2015-04-05","2"
"LUCENE-4245","2012-07-22","2012-07-24","2"
"LUCENE-5401","2014-01-16","2014-01-16","0"
"LUCENE-992","2007-09-04","2007-09-10","6"
"LUCENE-4568","2012-11-21","2012-11-21","0"
"LUCENE-5269","2013-10-09","2013-10-11","2"
"LUCENE-4948","2013-04-22","2013-04-22","0"
"LUCENE-2529","2010-07-06","2010-09-28","84"
"LUCENE-5681","2014-05-18","2014-07-16","59"
"LUCENE-372","2005-04-14","2007-03-08","693"
"LUCENE-6003","2014-10-10","2014-10-10","0"
"LUCENE-4142","2012-06-12","2012-06-13","1"
"LUCENE-1875","2009-08-30","2009-08-30","0"
"LUCENE-2879","2011-01-23","2011-01-24","1"
"LUCENE-2940","2011-02-27","2011-02-27","0"
"LUCENE-5502","2014-03-07","2014-03-17","10"
"LUCENE-4775","2013-02-12","2013-02-13","1"
"LUCENE-5600","2014-04-11","2014-04-17","6"
"LUCENE-63","2002-10-01","2006-05-27","1334"
"LUCENE-1238","2008-03-18","2008-03-18","0"
"LUCENE-6173","2015-01-10","2015-01-10","0"
"LUCENE-6117","2014-12-17","2014-12-17","0"
"LUCENE-1321","2008-06-30","2008-07-01","1"
"LUCENE-6051","2014-11-06","2014-11-07","1"
"LUCENE-3885","2012-03-19","2012-08-03","137"
"LUCENE-2939","2011-02-27","2011-04-20","52"
"LUCENE-257","2004-08-08","2006-05-27","657"
"LUCENE-1152","2008-01-25","2008-05-22","118"
"LUCENE-6593","2015-06-19","2015-06-19","0"
"LUCENE-4022","2012-04-26","2012-05-09","13"
"LUCENE-788","2007-01-28","2007-02-11","14"
"LUCENE-2627","2010-08-27","2010-08-27","0"
"LUCENE-2024","2009-11-02","2009-11-13","11"
"LUCENE-526","2006-03-20","2006-04-06","17"
"LUCENE-316","2004-11-24","2006-05-27","549"
"LUCENE-5662","2014-05-09","2014-05-09","0"
"LUCENE-1769","2009-07-30","2010-02-09","194"
"LUCENE-5392","2014-01-10","2014-01-10","0"
"LUCENE-1158","2008-01-26","2008-01-29","3"
"LUCENE-4831","2013-03-14","2013-03-14","0"
"LUCENE-5344","2013-11-20","2014-01-15","56"
"LUCENE-2486","2010-06-04","2010-06-04","0"
"LUCENE-5377","2013-12-24","2014-01-22","29"
"LUCENE-5833","2014-06-27","2015-03-02","248"
"LUCENE-4937","2013-04-16","2013-04-16","0"
"LUCENE-4268","2012-07-28","2012-07-28","0"
"LUCENE-650","2006-08-13","2006-08-20","7"
"LUCENE-4914","2013-04-07","2013-04-07","0"
"LUCENE-2748","2010-11-08","2012-06-11","581"
"LUCENE-6486","2015-05-16","2015-05-20","4"
"LUCENE-1359","2008-08-18","2009-10-22","430"
"LUCENE-2055","2009-11-11","2010-10-29","352"
"LUCENE-4693","2013-01-17","2013-01-18","1"
"LUCENE-3501","2011-10-09","2011-10-24","15"
"LUCENE-323","2004-12-14","2006-03-03","444"
"LUCENE-209","2004-04-04","2006-05-27","783"
"LUCENE-5520","2014-03-12","2014-03-17","5"
"LUCENE-812","2007-02-22","2007-02-27","5"
"LUCENE-6533","2015-06-08","2015-06-10","2"
"LUCENE-1954","2009-10-07","2009-10-28","21"
"LUCENE-3877","2012-03-16","2012-07-11","117"
"LUCENE-4561","2012-11-15","2012-11-16","1"
"LUCENE-4744","2013-02-01","2013-02-05","4"
"LUCENE-4583","2012-12-01","2013-08-16","258"
"LUCENE-6588","2015-06-19","2015-06-23","4"
"LUCENE-1347","2008-07-30","2008-07-30","0"
"LUCENE-5002","2013-05-16","2013-05-21","5"
"LUCENE-2924","2011-02-17","2011-03-04","15"
"LUCENE-3137","2011-05-24","2011-05-25","1"
